ANO_ELEICAO;SG_UF;CD_MUNICIPIO;SG_PARTIDO;NM_CANDIDATO
1996;CE;13897;PMDB;JURACI VIEIRA DE MAGALHAES
2000;CE;13005;PSD;SERGIO HERRERO GIMENEZ
2000;CE;13013;PSD;FRANCISCO JOAQUIM SAMPAIO
2000;CE;13021;PSDB;ANTONIA LOBO PINHO LIMA
2000;CE;13030;PSD;MAGDA MARIA NASCIMENTO GOMES
2000;CE;13048;PSDB;FRANCISCO DAS CHAGAS TORRES JÚNIOR
2000;CE;13056;PSDB;SHEILA REGINA ALBUQUERQUE DINIZ
2000;CE;13064;PSDB;PEDRO NEUDO BRITO
2000;CE;13072;PSDB;PEDRO ROBERSON FEITOSA
2000;CE;13080;PSD;JOSÉ GALDINO ALBUQUERQUE
2000;CE;13099;PSDB;JOAQUIM XIMENES DE CARVALHO
2000;CE;13102;PSDB;ANTONIO LUIZ COUTINHO CARVALHO
2000;CE;13110;PSDB;JOAO IVAN ALCANTARA
2000;CE;13129;PSDB;VALDERLAN FECHINE JAMACARU
2000;CE;13137;PSDB;FRANCISCO FRANÇA NOGUEIRA
2000;CE;13145;PTB;FLÁVIO CHAGAS BOMFIM JUNIOR
2000;CE;13153;PSD;FRANCISCO ITEILDO ROQUE DE ARAUJO
2000;CE;13161;PSD;ARGENTINA SAMPAIO PADILHA
2000;CE;13170;PSD;FRANCISCO JOSÉ BARBOSA GOIS
2000;CE;13188;PSDB;FRANCISCO CÉSAR DE SOUSA
2000;CE;13196;PPS;RITELZA CABRAL DEMETRIO
2000;CE;13200;PTB;JOSE ROMILTON CAVALCANTE
2000;CE;13218;PSD;JOSÉ HAMILTON SARAIVA BARBOSA
2000;CE;13226;PSDB;EDSON SÁ
2000;CE;13234;PFL;FRANCISCO ARY RIBEIRO TEIXEIRA
2000;CE;13242;PSDB;ANTONIO CARLOS TORRES FRADIQUE ACCIOLY
2000;CE;13250;PSDB;JOSE HUMBERTO GERMANO CORREIA
2000;CE;13269;PSD;MARIA ONEIDE PAIVA DIÓGENES
2000;CE;13277;PV;JULIO CESAR LIMA BATISTA
2000;CE;13285;PSDB;REGINA LÚCIA VASCONCELOS ALBINO
2000;CE;13293;PSDB;ANTÔNIO NUNES DE SOUSA
2000;CE;13307;PSD;PEDRO CANDIDO DE OLIVEIRA
2000;CE;13315;PSDB;ANTONIO BENJAMIM DE OLIVEIRA FILHO
2000;CE;13323;PSDB;JOÃO DA SILVA MOTA FILHO
2000;CE;13331;PSB;FRANCISCO CARLOS MACÊDO TAVARES
2000;CE;13340;PSDB;FRANCISCO NILSON MOREIRA
2000;CE;13358;PSD;NILTON RICARTE DE ALENCAR
2000;CE;13366;PPS;TERTULIANO CANDIDO DE ARAUJO
2000;CE;13374;PSDB;EDMUNDO DE SÁ FILHO
2000;CE;13382;PL;ANTONIO SALES MAGALHAES
2000;CE;13390;PPS;JOSÉ JANILDO ALVES DO NASCIMENTO
2000;CE;13404;PSDB;JAIME VERAS SILVA FILHO
2000;CE;13412;PSDB;CLOVIS AMORA VASCONCELOS FILHO
2000;CE;13420;PMDB;TANIA PAIVA NIBON MOURAO
2000;CE;13439;PSDB;ORLANDO FACO
2000;CE;13447;PFL;FRANCISCO ANTONIO LIMA
2000;CE;13455;PSDB;MARIA VANUSIA DE OLIVEIRA SOUSA
2000;CE;13463;PSD;PUBLIO JORGE MATIAS DINELLY
2000;CE;13471;PSD;FERNANDO ANTONIO VIEIRA ASSEF
2000;CE;13480;PSDB;LOURIVAL ASSUNÇÃO TAVARES
2000;CE;13498;PSDB;FRANCISCO WIDER LUCENA LANDIM
2000;CE;13501;PSDB;MARIA DA CONCEIÇÃO CHIANCA DE SOUZA
2000;CE;13510;PPS;SÉRGIO DE ARAÚJO LIMA AGUIAR
2000;CE;13536;PFL;JOSÉ LOURENÇO ARRAIS
2000;CE;13552;PPB;ANTONIO GLAUBER GONÇALVES MONTEIRO
2000;CE;13579;PMDB;HENRIQUE ANTONIO FONSECA DA MOTA
2000;CE;13595;PSDB;FRANCISCO JÚNIOR LOPES TAVARES
2000;CE;13617;PSD;ANTÔNIO NARCÉLIO RODRIGUES PONTE
2000;CE;13633;PSDB;LUCIA VANDA DE MORAIS GUIMARAES
2000;CE;13650;PTB;MIGUEL LEAL NETO
2000;CE;13676;PPS;ANTÔNIO ADEMIR BARROSO MARTINS
2000;CE;13692;PSD;EDUARDO FLORENTINO RIBEIRO
2000;CE;13714;PSDB;LAMARTINE ARAUJO RODRIGUES
2000;CE;13730;PPB;DOMINGOS JOSÉ BRASILEIRO PONTES
2000;CE;13757;PPB;JOÃO VIANA DE ARAÚJO
2000;CE;13773;PTB;PAULO SERGIO DE ALMEIDA PACHECO
2000;CE;13811;PMDB;LUIZ CARNEIRO DE ALBUQUERQUE
2000;CE;13838;PSDB;PAULO NAZARENO SOARES ROSA
2000;CE;13854;PPB;FRANCISCO WALTER PEIXOTO
2000;CE;13870;PSDB;JOSÉ VANDEVELDER FREITAS FRANCELINO
2000;CE;13919;PPS;JOSÉ LEALCI DE AZEVEDO
2000;CE;13935;PPS;RAIMUNDO ACINÉSIO BEZERRA
2000;CE;13951;PSD;CARMEM SALLES OLIVEIRA ARRUDA
2000;CE;13978;PSD;JOSE SOARES DE MACEDO
2000;CE;13994;PSDB;JOAQUIM GUIMARÃES NETO
2000;CE;14010;PMDB;FRANCISCO DE ASSIS TEIXEIRA LOPES
2000;CE;14036;PMDB;DRÁULIO JOSÉ BARSI DE HOLANDA
2000;CE;14052;PFL;LUIZ ANTONIO  DE FARIAS
2000;CE;14060;PFL;MANOEL MOARES LOPES
2000;CE;14079;PSDB;MARIA DAS GRAÇAS GOMES LINHARES
2000;CE;14095;PSD;FRANCISCO LEITE GUIMARÃES NUNES
2000;CE;14117;PMDB;FRANCISCO EDILMO BARROS COSTA
2000;CE;14133;PSDB;FRANCISCO RODRIGUES TORRES
2000;CE;14150;PSD;LUIZ ALVES DE FREITAS
2000;CE;14176;PSDB;JOSÉ CARLOS SOBRINHO
2000;CE;14192;PSDB;FRANCISCO SOUTO VASCONCELOS
2000;CE;14214;PSDB;PEDRO ALMINO DE QUEIROZ E SOUZA
2000;CE;14230;PSDB;ANTONIO EVALDO GOMES BASTOS
2000;CE;14257;PMDB;JOSÉ RIBAMAR BARROS
2000;CE;14273;PTB;JOÃO BATISTA BRAGA
2000;CE;14290;PPS;VICENTE ANTENOR FERREIRA GOMES FILHO
2000;CE;14311;PMDB;RAIMUNDO LOPES JUNIOR
2000;CE;14338;PPS;ANTONIO ALMIR BIE DA SILVA
2000;CE;14354;PSDB;AFONSO CUNHA SALDANHA
2000;CE;14370;PTB;CRISTIANO PEIXOTO MAIA
2000;CE;14397;PPB;JOSÉ TÁVORA PINHEIRO
2000;CE;14419;PSD;JOSÉ AUGUSTO DE ALMEIDA
2000;CE;14435;PSDB;FERNANDO NEVES PEREIRA DA LUZ
2000;CE;14451;PSD;SEMIRAMIS SALVIANO LUCENA MACEDO
2000;CE;14478;PFL;CARLOS ALBERTO DA CRUZ
2000;CE;14494;PFL;JOSÉ HELANIO DE OLIVEIRA FACUNDO
2000;CE;14516;PSD;FRANCISCO ARISTIDES FERREIRA
2000;CE;14532;PSD;MARIA ARIVAN DE HOLANDA LUCENA
2000;CE;14559;PV;RAIMUNDO MARCELO CARVALHO DA SILVA
2000;CE;14575;PSDB;JORGE STÊNIO MACÊDO OSTERNO
2000;CE;14591;PFL;JOSÉ NILSON FARIAS SOUSA
2000;CE;14613;PSDB;JOSÉ NILSON SOARES FROTA
2000;CE;14630;PSDB;MÁRCIO MARTINS SAMPAIO DE MORAIS
2000;CE;14656;PSB;JOÃO COUTINHO AGUIAR NETO
2000;CE;14672;PMDB;HELLOSMAN SAMPAIO DE LACERDA
2000;CE;14680;PPS;ANTONIO EDNARDO BRAGA LIMA
2000;CE;14699;PSD;JOSÉ LEITE LANDIM
2000;CE;14710;PPB;RAIMUNDO BENONE DE ARAÚJO PEDROSA
2000;CE;14737;PSDB;JOSÉ ARAÚJO SOUTO
2000;CE;14753;PSD;FRANCISCO XAVIER ANDRADE GIRÃO
2000;CE;14770;PPS;JOSÉ JUVÊNCIO DE ABREU
2000;CE;14796;PSDB;AIRTON ROCHA BRUNO JUNIOR
2000;CE;14818;PSDB;WILEBALDO MELO AGUIAR
2000;CE;14834;PMDB;JACQUELINE GURGEL MOTA
2000;CE;14850;PSDB;FABIA BRITO ALENCAR ALVES
2000;CE;14877;PPS;LUIS ACÁCIO DE SOUSA
2000;CE;14893;PSDB;JESUINO RODRIGUES DE SAMPAIO NETO
2000;CE;14915;PSDB;ELISEU BATISTA FILHO
2000;CE;14931;PPB;JOSÉ WILSON ALVES CHAVES
2000;CE;14958;PSD;RAIMUNDO CELIO RODRIGUES
2000;CE;14974;PSDB;EDSON LEITE ARAÚJO
2000;CE;14990;PFL;FRANCISCO DAS CHAGAS ALVES
2000;CE;15016;PSDB;FRANCISCO LUCILANE DE MOURA
2000;CE;15032;PSD;RAIMUNDO JACKSON PEREIRA DE SOUZA
2000;CE;15059;PPB;JOSÉ RIBAMAR BARROSO BATISTA
2000;CE;15075;PPS;MANUEL GOMES NETO
2000;CE;15091;PSDB;LÚCIA DE FÁTIMA SOUSA BOYADJIAN
2000;CE;15113;PSDB;FRANCISCO ERNESTO LINS CAVALCANTE
2000;CE;15130;PSDB;RONALDO DIAS DE MEDEIROS
2000;CE;15156;PSDB;ANTÔNIO BRAGA DE AZEVEDO
2000;CE;15172;PSDB;JOSÉ IRINEU DE CARVALHO
2000;CE;15199;PSDB;FRANCISCO PINHEIRO DAS CHAGAS
2000;CE;15210;PSDB;ABDORAL EUFRASINO DE PINHO
2000;CE;15237;PSD;FABIO PINHEIRO CARDOSO
2000;CE;15253;PTB;FRANCISCO LUIZ RODRIGUES MENDES DE SOUZA
2000;CE;15270;PT;JOSÉ ILARIO GONÇALVES MARQUES
2000;CE;15296;PSDB;CIRILO ANTÔNIO PIMENTA LIMA
2000;CE;15318;PSDB;LUZIMAR BANDEIRA DE OLIVEIRA REBOUÇAS
2000;CE;15334;PSD;JOAO SILVA LIMA NETO
2000;CE;15350;PSDB;CARLOS ROBERTO AGUIAR
2000;CE;15377;PSD;RAIMUNDO WEBER DE ARAÚJO
2000;CE;15393;PSD;PERBOYRE SILVA DIOGENES
2000;CE;15415;PSB;JOSE ALDENIR FARIAS
2000;CE;15431;PSDB;JESUS WERTON GARCIA
2000;CE;15440;PPB;FRANCISCO PEREIRA FILHO
2000;CE;15458;PSDB;TOMÁS ANTONIO ALBUQUERQUE DE PAULA PESSOA
2000;CE;15474;PSDB;VICENTE GONÇALVES DE PAULA FILHO
2000;CE;15490;PSDB;RAIMUNDO NONATO DA SILVA NETO
2000;CE;15512;PSDB;JOSE JUNIOR DIOGENES COSTA
2000;CE;15539;PSDB;FERNANDO ABREU BARROSO
2000;CE;15555;PSD;ANTÔNIO CLIDENOR GENUÍNO DE MEDEIROS
2000;CE;15571;PSDB;SANCHO RODRIGUES OLIVEIRA
2000;CE;15598;PPS;CID FERREIRA GOMES
2000;CE;15610;PSDB;FRANCISCO ODORINO FILHO
2000;CE;15636;PPS;MAIARD DE ANDRADE
2000;CE;15652;PFL;FRANCISCO DE ASSIS TIMBÓ CAMELO
2000;CE;15679;PMDB;PATRÍCIA PEQUENO COSTA GOMES DE AGUIAR
2000;CE;15695;PSDB;LUIZ MENEZES DE LIMA
2000;CE;15717;PSDB;HENRIQUE MAURO DE AZEVEDO PORTO
2000;CE;15733;PFL;JOAQUIM LOBO DE MACEDO
2000;CE;15750;PSDB;ANTOCILDO BARBOSA RIBEIRO
2000;CE;15776;PSDB;MARIA DAS GRAÇAS CORDEIRO DE PAIVA
2000;CE;15792;PPS;JAN KELLY PESSOA AQUINO
2000;CE;15814;PPB;JOÃO EUFRASIO NOGUEIRA
2000;CE;15830;PSDB;EVALDO SOARES DE SOUSA
2000;CE;15857;PSDB;JÚLIO CÉSAR COSTA LIMA
2000;CE;15873;PSDB;FRANCISCO EDILSON TEIXEIRA
2000;CE;15881;PSDB;JOSÉ ANTÔNIO RODRIGUES DE ARAGÃO
2000;CE;15890;PSDB;MANOEL NELSON DA SILVEIRA
2000;CE;15911;PSDB;RAIMUNDO AZEVEDO PRADO
2000;CE;15920;PSD;EUGÊNIO RABELO
2000;CE;15938;PT;FRANCISCO JOSÉ TEIXEIRA
2000;CE;15954;PSD;JOSÉ STÊNIO RIOS
2000;CE;15970;PSDB;MANOEL GECIMAR PINHEIRO
2000;CE;15989;PSDB;FRANCISCA JOSUÉ DE SOUZA CARNEIRO
2000;CE;15997;PSD;JOSE GUTEMBERG MEIRELES DE SOUSA
2000;CE;98531;PSDB;JOSÉ ILO ALVES DANTAS
2000;CE;98558;PSD;ANTONIO DA MOTA BRITO
2000;CE;98574;PPS;GENTIL DE SOUSA MAGALHÃES
2000;CE;13897;PMDB;JURACI VIEIRA DE MAGALHÃES
2004;CE;13005;PSDB;SERGIO HERRERO GIMENEZ
2004;CE;13013;PSDB;JOSÉ MOREIRA SAMPAIO
2004;CE;13021;PDT;ANTONIO WILSON DE PINHO
2004;CE;13030;PMDB;MANOEL DUCA DA SILVEIRA NETO
2004;CE;13048;PSDB;MARCOS CAMELO MARQUES
2004;CE;13056;PPS;ANTONIO ALMEIDA NETO
2004;CE;13064;PPS;AUGUSTA BRITO DE PAULA
2004;CE;13072;PSDB;RAMILSON ARAUJO MORAES
2004;CE;13080;PSDB;JOSÉ GALDINO ALBUQUERQUE
2004;CE;13099;PRP;RAIMUNDO GOMES SOBRINHO
2004;CE;13102;PMDB;FRANCISCO VIEIRA COSTA
2004;CE;13110;PSDB;ANTONIO DORIVAL DE OLIVEIRA
2004;CE;13129;PSDB;VALDERLAN FECHINI JAMACARU
2004;CE;13137;PPS;ADELMO QUEIROZ DE AQUINO
2004;CE;13145;PHS;JOSE ACELIO PAULINO DE FREITAS
2004;CE;13153;PSDB;FRANCISCO ITEILDO ROQUE DE ARAUJO
2004;CE;13161;PSDB;ARGENTINA SAMPAIO PADILHA
2004;CE;13170;PRP;ROBERTO SAVIO GOMES DA SILVA
2004;CE;13188;PSDB;FRANCISCO CÉSAR DE SOUSA
2004;CE;13196;PPS;RITELZA CABRAL DEMÉTRIO
2004;CE;13200;PSDB;JOSE ROMILTON CAVALCANTE
2004;CE;13218;PP;EXPEDITO FERREIRA DA COSTA
2004;CE;13226;PSB;ACILON GONÇALVES PINTO JUNIOR
2004;CE;13234;PSDB;MARILENE CAMPELO NOGUEIRA
2004;CE;13242;PSDB;ANTONIO CARLOS TORRES FRADIQUE ACCIOLY
2004;CE;13250;PSDB;FRANCISCO HUMBERTO DE MENEZES BEZERRA
2004;CE;13269;PT;JAYMIRTON DIOGENES CAVALCANTE
2004;CE;13277;PV;JOSE WOLNER SANTOS
2004;CE;13285;PPS;JOSÉ GONZAGA BARBOSA
2004;CE;13293;PSDB;JOSE NEY LEAL PETROLA
2004;CE;13307;PV;LEONILDO PEIXOTO FARIAS
2004;CE;13315;PSDB;FRANCISCO EVANDERTO ALMEIDA
2004;CE;13323;PSDB;EDILARDO EUFRASIO DA CRUZ
2004;CE;13331;PSB;FRANCISCO CARLOS MACÊDO TAVARES
2004;CE;13340;PSDB;FRANCISCO EVANGELISTA NETO
2004;CE;13358;PTB;NILTON RICARTE DE ALENCAR
2004;CE;13366;PSDB;ANTONIA SIMIAO LOPES LEITE
2004;CE;13374;PTB;FRANCISCO ROMMEL FEIJÓ DE SÁ
2004;CE;13382;PSDB;ANTÔNIO SALES MAGALHÃES
2004;CE;13390;PFL;JOSE MARQUINÉLIO TAVARES
2004;CE;13404;PSDB;ALINE VERAS DOS SANTOS SILVA
2004;CE;13412;PMDB;FERNANDO LIMA LOPES
2004;CE;13420;PMDB;TÂNIA PAIVA NIBON MOURÃO
2004;CE;13439;PT;MARCOS DE QUEIROZ FERREIRA
2004;CE;13447;PFL;FRANCISCO ERNANE PERES LIMA
2004;CE;13455;PMDB;ELIÉSIO ROCHA ADRIANO
2004;CE;13463;PMDB;IRACY DUARTE DANTAS
2004;CE;13471;PL;JOSE VIEIRA FILHO
2004;CE;13480;PPS;ABDIAS PATRICIO OLIVEIRA
2004;CE;13498;PPS;ARÔNIO LUCENA SALVIANO
2004;CE;13501;PP;CAETANO GUEDES JUNIOR
2004;CE;13510;PP;FRANCISCO MACIEL OLIVEIRA
2004;CE;13536;PSDB;PAULO NEY MARTINS
2004;CE;13552;PP;ANTONIO GLAUBER GONÇALVES MONTEIRO
2004;CE;13579;PMDB;JOSE RENATO CAVALCANTE LIMA
2004;CE;13595;PSDB;ARCELINO TAVARES FILHO
2004;CE;13617;PSDB;LEANDRO PONTE DIAS
2004;CE;13633;PPS;JOSE EDMILSON LEITE BARBOSA
2004;CE;13650;PPS;PEDRO LEANDRO NETO
2004;CE;13676;PPS;ANTONIO ADEMIR BARROSO MARTINS
2004;CE;13692;PSDB;EDUARDO FLORENTINO RIBEIRO
2004;CE;13714;PSDB;JEFFERSON PAES DE ANDRADE RODRIGUES
2004;CE;13730;PMDB;INES MARIA CORREA DE ARRUDA
2004;CE;13757;PP;RODRIGO XAVIER DE ARAÚJO
2004;CE;13773;PTB;JOERCIO DE ALMEIDA ANGELO
2004;CE;13811;PSDB;FRANCISCO CRISTINO MOREIRA
2004;CE;13838;PMDB;JOSE ALMIR CLAUDINO SALES
2004;CE;13854;PSDB;SAMUEL VILAR DE ALENCAR ARARIPE
2004;CE;13870;PSDB;JOSE MARIA GOMES PEREIRA
2004;CE;13919;PDT;HELTON LUIS AGUIAR JUNIOR
2004;CE;13935;PPS;ELIENE LEITE ARAUJO BRASILEIRO
2004;CE;13951;PSDB;FRANCISCO GEOVANE DA ROCHA BRITO
2004;CE;13978;PSDB;VICENTE FELIX DE SOUZA
2004;CE;13994;PTB;ZOÉLIA MARIA LOIOLA PAIVA
2004;CE;14010;PSDB;EGBERTO MARTINS FARIAS
2004;CE;14036;PPS;FRANCISCO ILTON CAMBÉ BARROZO
2004;CE;14052;PSDB;ANTONIO AFRÂNIO MARTINS MESQUITA
2004;CE;14060;PTC;RAIMUNDO VIANA DE QUEIROZ
2004;CE;14079;PMDB;ORISMAR VANDERLEI DINIZ
2004;CE;14095;PSDB;FRANCISCO ANTONIO CARDOSO MOTA
2004;CE;14117;PSDB;AGENOR GOMES DE ARAUJO NETO
2004;CE;14133;PRP;JOSÉ VALDI COUTINHO
2004;CE;14150;PSDB;LUIZ ALVES DE FREITAS
2004;CE;14176;PRP;MARIA DO SOCORRO PEREIRA TORRES
2004;CE;14192;PPS;RAIMUNDO MELO SAMPAIO
2004;CE;14214;PSDB;OTACILIO BESERRA DE MENESES
2004;CE;14230;PHS;RAIMUNDO NONATO SOUZA SILVA
2004;CE;14257;PSDB;FRANK GOMES FREITAS
2004;CE;14273;PPS;KELSEY FORTE DA SILVA GOMES
2004;CE;14290;PSDB;JOÃO RIBEIRO BARROSO
2004;CE;14311;PSDB;FELISBERTO CLEMENTINO FERREIRA
2004;CE;14338;PPS;ANTONIO ALMIR BIÉ DA SILVA
2004;CE;14354;PSDB;ARIOSVALDO SALDANHA SARAIVA
2004;CE;14370;PPS;MARIA EMILIA DIOGENES GRANJA
2004;CE;14397;PPS;JOSÉ SÉRGIO PINHEIRO DIÓGENES
2004;CE;14419;PSDB;JOSÉ AUGUSTO DE ALMEIDA
2004;CE;14435;PSDB;TEODOMIRO SOARES SAMPAIO
2004;CE;14451;PP;ARLINDO ROCHA NETO
2004;CE;14478;PSDB;RAIMUNDO ANTONIO DE MACÊDO
2004;CE;14494;PFL;GABRIEL DE MESQUITA FACUNDO
2004;CE;14516;PMDB;EDENILDA LOPES DE OLIVEIRA SOUSA
2004;CE;14532;PPS;JOÃO DILMAR DA SILVA
2004;CE;14559;PV;FRANCISCO EDUARDO MOTA GURGEL
2004;CE;14575;PSDB;JORGE STENIO MACEDO OSTERNO
2004;CE;14591;PT;FRANCISCO FONTENELE VIANA
2004;CE;14613;PSDB;JOÃO PONTES MOTA
2004;CE;14630;PT;ISAAC GOMES DA SILVA JUNIOR
2004;CE;14656;PT;JOÃO COUTINHO AGUIAR NETO
2004;CE;14672;PMDB;MEIRE FRANCISCA LACERDA DE MEDEIROS
2004;CE;14680;PPS;ANTONIO EDNARDO BRAGA LIMA
2004;CE;14699;PSDB;FRANCISCO GIDALBERTO RODRIGUES PINHEIRO
2004;CE;14710;PSDB;JOSE WILAME BARRETO ALENCAR
2004;CE;14737;PPS;FRANCISCO JEOVÁ MADEIRO CAVALCANTE
2004;CE;14753;PPS;ADLER PRIMEIRO DAMASCENO GIRÃO
2004;CE;14770;PRP;JOSE JUVENCIO DE ABREU
2004;CE;14796;PSDB;AIRTON ROCHA BRUNO JUNIOR
2004;CE;14818;PSDB;WILEBALDO MELO AGUIAR
2004;CE;14834;PV;FRANCISCO WELETON MARTINS FREIRE
2004;CE;14850;PSDB;AFONSO DOMINGOS SAMPAIO
2004;CE;14877;PPS;LUIS ACÁCIO DE SOUSA
2004;CE;14893;PSDB;FRANCISCO VALDECY SOARES COELHO
2004;CE;14915;PP;MARIA DE FATIMA MACIEL BEZERRA
2004;CE;14931;PSDB;FRANCISCO JOSÉ CUNHA DE QUEIROZ
2004;CE;14958;PL;RAIMUNDO CELIO RODRIGUES
2004;CE;14974;PPS;FRANCISCO ROMULO CRUZ GOMES
2004;CE;14990;PFL;FRANCISCO DAS CHAGAS ALVES
2004;CE;15016;PSDB;FRANCISCO LUCILANE DE MOURA
2004;CE;15032;PDT;JOÃO ANTONIO DESIDERIO DE OLIVEIRA
2004;CE;15059;PP;JOSÉ RIBAMAR BARROSO BAPTISTA
2004;CE;15075;PMDB;GENECIAS MATEUS NORONHA
2004;CE;15091;PT;MARCOS AURÉLIO MARIZ SANTOS
2004;CE;15113;PRP;ANTONIO GOIS MONTEIRO MENDES
2004;CE;15130;PTB;NICOLAU VIEIRA ANGELO
2004;CE;15156;PPS;JOAO BOSCO PESSOA TABOSA
2004;CE;15172;PPS;RAIMUNDO ESTEVAM NETO
2004;CE;15199;PSDB;FRANCISCO PINHEIRO DAS CHAGAS
2004;CE;15210;PSDB;ADERSON JOSE PINHO MAGALHAES
2004;CE;15237;PSDB;FÁBIO PINHEIRO CARDOSO
