ANO_ELEICAO;SG_UF;CD_MUNICIPIO;SG_PARTIDO;NM_CANDIDATO
2004;CE;15253;PSDB;FRANCISCO LUIZ RODRIGUES MENDES DE SOUZA
2004;CE;15270;PT;JOSE ILARIO GONÇALVES MARQUES
2004;CE;15296;PSDB;EDMILSON CORREIA DE VASCONCELOS JUNIOR
2004;CE;15318;PPS;RAIMUNDO NONATO GUIMARAES MAIA
2004;CE;15334;PPS;FRANCISCA TORRES BEZERRA
2004;CE;15350;PPS;OSVALDO HONORIO LEMOS JUNIOR
2004;CE;15377;PSDC;RAIMUNDO CORDEIRO DE FREITAS
2004;CE;15393;PTB;PERBOYRE SILVA DIOGENES
2004;CE;15415;PC DO B;ANTÔNIO DE PÁDUA ARCANJO
2004;CE;15431;PSDB;PEDRO LINARD ROCHA
2004;CE;15440;PT;AGENOR MANOEL RIBEIRO
2004;CE;15458;PSDB;TOMAS ANTONIO ALBUQUERQUE DE PAULA PESSOA
2004;CE;15474;PPS;HAROLDO CELSO CRUZ MACIEL
2004;CE;15490;PSDB;WALTER RAMOS DE ARAUJO JUNIOR
2004;CE;15512;PPS;FRANCISCO ACACIO CHAVES
2004;CE;15539;PL;MARINEZ RODRIGUES DE OLIVEIRA
2004;CE;15555;PT;ANTONIO TEIXEIRA DE OLIVEIRA
2004;CE;15571;PL;JOSÉ RUI NOGUEIRA AGUIAR
2004;CE;15598;PPS;JOSÉ LEÔNIDAS DE MENEZES CRISTINO
2004;CE;15610;PFL;JOSÉ ATUALPA PINHEIRO JÚNIOR
2004;CE;15636;PMDB;RAIMUNDO DINARDO DA SILVA MAIA
2004;CE;15652;PPS;JOSE JEOVA SOUTO MOTA
2004;CE;15679;PMDB;PATRICIA PEQUENO COSTA GOMES DE AGUIAR
2004;CE;15695;PSDB;LUIZ MENEZES DE LIMA
2004;CE;15717;PPS;JOSIMAR MOURA AGUIAR
2004;CE;15733;PPS;ARI DE OLIVEIRA VASCONCELOS
2004;CE;15750;PT;FRANCISCO ALEXANDRE BARROS FILHO
2004;CE;15776;PPS;JOSÉ GIUVAN PIRES NUNES
2004;CE;15792;PPS;JAN KELLY PESSOA AQUINO
2004;CE;15814;PMDB;JOSE HELDER MAXIMO DE CARVALHO
2004;CE;15830;PSDB;JOSE FIRMINO DE ARRUDA
2004;CE;15857;PL;ROBERTO SOARES PESSOA
2004;CE;15873;PT;EDIVALDO ASSIS DE JESUS
2004;CE;15881;PSDB;AURINEIDE BEZERRA DE SOUSA PONTES
2004;CE;15890;PSDB;JOAO MUNIZ SOBRINHO
2004;CE;15911;PRP;EDMUNDO RODRIGUES JUNIOR
2004;CE;15920;PPS;FRANCISCO ANILTON PINHEIRO MAIA
2004;CE;15938;PSDB;JOSÉ EDILSON DA SILVA
2004;CE;15954;PMDB;MARCOS ROBERIO RIBEIRO MONTEIRO
2004;CE;15970;PMDB;JOSE CLAUDIO DIAS DE  OLIVEIRA
2004;CE;15989;PSDB;LUIZ CLAUDENILTON PINHEIRO
2004;CE;15997;PP;JOANA D ARC BATISTA CARVALHO
2004;CE;98531;PSDB;JENINE DO AMARAL ALVES MACEDO
2004;CE;98558;PSDB;ANTONIO DA MOTA BRITO
2004;CE;98574;PPS;GENTIL DE SOUZA MAGALHAES
2004;CE;13897;PT;LUIZIANNE DE OLIVEIRA LINS
2008;CE;13005;PMDB;ARAÚJO MARQUES FERREIRA
2008;CE;13013;PSDB;FRANCISCO JOAQUIM SAMPAIO
2008;CE;13021;PMDB;ANTONIO WILSON DE PINHO
2008;CE;13030;PT;PEDRO FONTELES DOS SANTOS
2008;CE;13048;PSB;MARCOS CAMELO MARQUES
2008;CE;13056;PTB;ANTONIO ALMEIDA NETO
2008;CE;13064;PC DO B;AUGUSTA BRITO DE PAULA
2008;CE;13072;PSDB;RAMILSON ARAÚJO MORAES
2008;CE;13080;PSDB;RAIMUNDO NONATO BARROSO BONFIM
2008;CE;13099;PSB;FRANCISCO ELIESIO FONTELES
2008;CE;13102;PMDB;FRANCISCO VIEIRA COSTA
2008;CE;13110;PSB;JOAQUIM SOARES NETO
2008;CE;13129;PMDB;ANTONIO PEIXOTO SALDANHA
2008;CE;13137;PRB;ADELMO QUEIROZ DE AQUINO
2008;CE;13145;PMDB;JOSÉ ACÉLIO PAULINO DE FREITAS
2008;CE;13153;PSB;EDISON AFONSO DE CARVALHO
2008;CE;13161;PSB;FRANCISCO AIRTON LIMA FILHO
2008;CE;13170;PRP;ROBERTO SAVIO GOMES DA SILVA
2008;CE;13188;PSDB;MANOEL GOMES DE FARIAS NETO
2008;CE;13196;PMDB;EDSON SÁ
2008;CE;13200;PSDB;MANOEL MARTINS ALVES
2008;CE;13218;PP;EXPEDITO FERREIRA DA COSTA
2008;CE;13226;PSB;ACILON GONÇALVES PINTO JUNIOR
2008;CE;13234;PSDB;MARILENE CAMPÊLO NOGUEIRA
2008;CE;13242;PSDB;MARCELO DE CASTRO FRADIQUE ACCIOLY
2008;CE;13250;PSDB;JOSÉ HUMBERTO GERMANO CORREIA
2008;CE;13269;PRB;FRANCISCO ADELMO NOGUEIRA QUEIROZ DE AQUINO
2008;CE;13277;PR;JULIO CESAR LIMA BATISTA
2008;CE;13285;PSDB;REGINA LUCIA VASCONCELOS ALBINO
2008;CE;13293;PMDB;ANTONIO MONTEIRO PEDROSA FILHO
2008;CE;13307;PV;LEONILDO PEIXOTO FARIAS
2008;CE;13315;PSDB;FRANCISCO EVANDERTO ALMEIDA
2008;CE;13323;PSDB;EDILARDO EUFRASIO DA CRUZ
2008;CE;13331;PSDB;JOSE ADAILTON MACEDO
2008;CE;13340;PMDB;FRANCISCO NILSON MOREIRA
2008;CE;13358;PMDB;GLÓRIA ISABEL PIRES FERREIRA
2008;CE;13366;PSDB;ANTONIA SIMIÃO LOPES LEITE
2008;CE;13374;PT;JOSÉ LEITE GONÇALVES CRUZ
2008;CE;13382;PSDB;VERIDIANO PEREIRA DE SALES
2008;CE;13390;DEM;JOSÉ MARQUINÉLIO TAVARES
2008;CE;13404;PTB;ADEMAR PINTO VERAS
2008;CE;13412;PSDB;SILVANA FURTADO DE FIGUEIREDO VASCONCELOS
2008;CE;13420;PSB;JOSE ADRIANO PAIVA DE AGUIAR
2008;CE;13439;PSDB;ODIVAR FACO
2008;CE;13447;PR;FRANCISCO ERNANE PERES LIMA
2008;CE;13455;PSDB;PEDRO ROGERIO MORAIS
2008;CE;13463;PSDB;JOSE ANTONIO RODRIGUES MENDES
2008;CE;13471;PSDB;FERNANDO ANTONIO VIEIRA ASSEF
2008;CE;13480;PSB;ABDIAS PATRICIO OLIVEIRA
2008;CE;13498;PSB;GUILHERME SAMPAIO LANDIM
2008;CE;13501;PTB;ADRIANA PINHEIRO BARBOSA
2008;CE;13510;PP;FRANCISCO MACIEL OLIVEIRA
2008;CE;13536;PSDB;PAULO NEY MARTINS
2008;CE;13552;PSDB;MANOEL PESSOA CARDOSO
2008;CE;13579;PDT;CLAUDIO BEZERRA SARAIVA
2008;CE;13595;PSDB;FRANCISCO JUNIOR LOPES TAVARES
2008;CE;13617;PRB;ANTONIO RUFINO MARTINS
2008;CE;13633;PSB;JOSÉ EDMILSON LEITE BARBOSA
2008;CE;13650;PR;JOÃO GILVAN DE OLIVEIRA
2008;CE;13676;PPS;RAIMUNDO NONATO CHAVES DE ARAÚJO
2008;CE;13692;PT;DÉCIO PAULO BONILHA MUNHOZ
2008;CE;13714;PMDB;JEFFERSON PAES DE ANDRADE RODRIGUES
2008;CE;13730;PRB;WASHINGTON LUIZ DE OLIVEIRA GOIS
2008;CE;13757;PP;JOÃO VIANA DE ARAÚJO
2008;CE;13773;PDT;JANALINE DE ALMEIDA PACHECO
2008;CE;13811;PSDB;CARLOS RONER FELIX ALBUQUERQUE
2008;CE;13838;PC DO B;CARLOS FELIPE SARAIVA BESERRA
2008;CE;13854;PSDB;SAMUEL VILAR DE ALENCAR ARARIPE
2008;CE;13870;PSL;JOSE VANDEVELDER FREITAS FRANCELINO
2008;CE;13897;PT;LUIZIANNE DE OLIVEIRA LINS
2008;CE;13919;PSB;HELTON LUIS AGUIAR JUNIOR
2008;CE;13935;PRB;ELIENE LEITE ARAUJO BRASILEIRO
2008;CE;13951;PSDB;ESMERINO OLIVEIRA ARRUDA COELHO
2008;CE;13978;PSDB;EMANUEL CLEMENTINO GRANGEIRO
2008;CE;13994;PTB;JOSÉ ALMIR MATOS LOPES
2008;CE;14010;PSDB;EGBERTO MARTINS FARIAS
2008;CE;14036;PR;LUIS EDUARDO VIANA VIEIRA
2008;CE;14052;PSDB;ANTONIO AFRÂNIO MARTINS MESQUITA
2008;CE;14060;PSB;FRANCISCO EDSON DE MORAIS
2008;CE;14079;PTB;MARCOS ANTONIO DA SILVA LIMA
2008;CE;14095;PMDB;MARCOS EUGENIO LEITE GUIMARÃES NUNES
2008;CE;14117;PMDB;AGENOR GOMES DE ARAUJO NETO
2008;CE;14133;PMDB;JOSE VALDI COUTINHO
2008;CE;14150;PMDB;JOSÉ GERALDO DOS SANTOS
2008;CE;14176;PMDB;HENRIQUE SÁVIO PEREIRA PONTES
2008;CE;14192;PSB;RAIMUNDO MELO SAMPAIO
2008;CE;14214;PRB;OTACILIO BEZERRA MENEZES
2008;CE;14230;PHS;RAIMUNDO NONATO SOUZA SILVA
2008;CE;14257;PSDB;FRANK GOMES FREITAS
2008;CE;14273;PP;FRANCISCO MARQUES MOTA
2008;CE;14290;PSDB;JOÃO RIBEIRO BARROSO
2008;CE;14311;PSDB;FELISBERTO CLEMENTINO FERREIRA
2008;CE;14338;PRB;JOSE FERREIRA MATEUS
2008;CE;14354;PMDB;AFONSO CUNHA SALDANHA
2008;CE;14370;PV;EDVALDO ALMEIDA SILVEIRA
2008;CE;14397;PRB;JOSE SERGIO PINEIRO DIOGENES
2008;CE;14419;PMDB;ANTONIO ROBERTO ROCHA SILVA
2008;CE;14435;PMDB;FERNANDO NEVES PEREIRA DA LUZ
2008;CE;14451;PP;ARLINDO ROCHA NETO
2008;CE;14478;PT;MANOEL RAIMUNDO DE SANTANA NETO
2008;CE;14494;PC DO B;JOSÉ HELÂNIO DE OLIVEIRA FACUNDO
2008;CE;14516;PMDB;EDENILDA LOPES DE OLIVEIRA SOUSA
2008;CE;14532;PRB;JOÃO DILMAR DA SILVA
2008;CE;14559;PC DO B;GEORGE LOPES VALENTIM
2008;CE;14575;PP;JOSE GRIJALMA ROCHA SILVA
2008;CE;14591;PR;FRANCISCO FONTENELE VIANA
2008;CE;14613;PSDB;JOAO PONTES MOTA
2008;CE;14630;PT;ISAAC GOMES DA SILVA JUNIOR
2008;CE;14656;PT;FRANCISCO ANTONIO FONTELES
2008;CE;14672;PMDB;HELLOSMAN SAMPAIO DE LACERDA
2008;CE;14680;PRB;ROBERTO IVENS UCHÔA SALES
2008;CE;14699;PSB;WASHINGTON LUIS MACÊDO FECHINE
2008;CE;14710;PSDB;JOSE WILAME BARRETO ALENCAR
2008;CE;14737;PSDB;JOSÉ ARAÚJO SOUTO
2008;CE;14753;PMDB;GLAUBER BARBOSA CASTRO
2008;CE;14770;PSB;JURANDI FONTELES DE OLIVEIRA
2008;CE;14796;PT;JERONIMO NETO BRANDAO
2008;CE;14818;PR;MANOEL GOMES DE LIMA
2008;CE;14834;DEM;JOSÉ MANSUETO MARTINS DE SOUZA
2008;CE;14850;PSDB;AFONSO DOMINGOS SAMPAIO
2008;CE;14877;PSC;MARCOS ALBERTO MARTINS TORRES
2008;CE;14893;PSDB;RODRIGO COELHO SAMPAIO
2008;CE;14915;PSB;MARIA DE FÁTIMA MACIEL BEZERRA
2008;CE;14931;PSDB;PEDRO JOSE PHILOMENO GOMES FIGUEIREDO
2008;CE;14958;PRB;JOSÉ ROBERTO FRANKLIN CAVALCANTE
2008;CE;14974;PPS;FRANCISCO ROMULO CRUZ GOMES
2008;CE;14990;PSB;MARIA LUCIVANE DE SOUZA
2008;CE;15016;PSDB;FRANCISCO NILSON FREITAS
2008;CE;15032;PT;ANTONIO CLAUDIO MOTA MARTINS
2008;CE;15059;PP;ERICA DE FIGUEIREDO DER HOVANNESSIAN
2008;CE;15075;PMDB;GENECIAS MATEUS NORONHA
2008;CE;15091;PT;MARCOS AURELIO MARIZ SANTOS
2008;CE;15113;PRP;ANTONIO GOIS MONTEIRO MENDES
2008;CE;15130;PSB;LUIS FERNANDES BEZERRA FILHO
2008;CE;15156;PRB;JOAO BOSCO PESSOA TABOSA
2008;CE;15172;PRB;RAIMUNDO ESTEVAM NETO
2008;CE;15199;PSDB;EXPEDITO JOSE DO NASCIMENTO
2008;CE;15210;PSDB;ADERSON JOSÉ PINHO MAGALHÃES
2008;CE;15237;PSB;MANOEL NOVAIS MIRANDA
2008;CE;15253;PC DO B;SAMUEL CARLOS TENORIO ALVES DE ALENCAR
2008;CE;15270;PT;ROMULO NEPOMUCENO BEZERRA CARNEIRO
2008;CE;15296;PMDB;EDMILSON CORREIA DE VASCONCELOS JÚNIOR
2008;CE;15318;PRB;RAIMUNDO NONATO GUIMARÃES MAIA
2008;CE;15334;PSB;FRANCISCA TORRES BEZERRA
2008;CE;15350;PRB;OSVALDO HONORIO LEMOS JUNIOR
2008;CE;15377;PSDB;RAIMUNDO CORDEIRO DE FREITAS
2008;CE;15393;PSDB;MARCONDES HERBSTER FERRAZ
2008;CE;15415;PMDB;JOSÉ MARIA SABINO
2008;CE;15431;PSDB;JESUS WERTON GARCIA
2008;CE;15440;PT;AGENOR MANOEL RIBEIRO
2008;CE;15458;PSDB;FRANCISCO DAS CHAGAS MAGALHAES MESQUITA
2008;CE;15474;PMDB;TOMAZ ANTONIO BRANDÃO JUNIOR
2008;CE;15490;PR;WÁLTER RAMOS DE ARAÚJO JÚNIOR
2008;CE;15512;PSDB;JOSÉ CARLOS NOBRE FREIRE
2008;CE;15539;PSDB;JOSELIA MOURA AGUIAR BARROSO
2008;CE;15555;PT;ANTONIO TEIXEIRA DE OLIVEIRA
2008;CE;15571;PSDB;ALEX SANDRO RODRIGUES OLIVEIRA
2008;CE;15598;PSB;JOSÉ LEÔNIDAS DE MENEZES CRISTINO
2008;CE;15610;PMDB;ANTONIO VALTERNO NOGUEIRA PINHEIRO
2008;CE;15636;PMDB;RAIMUNDO DINARDO DA SILVA MAIA
2008;CE;15652;PSB;JOSE JEOVÁ SOUTO MOTA
2008;CE;15679;PMDB;ODILON SILVEIRA AGUIAR
2008;CE;15695;PMDB;NATALIA FELIX DA FROTA
2008;CE;15717;PRB;JOSIMAR MOURA AGUIAR
2008;CE;15733;PSB;ARI DE OLIVEIRA VASCONCELOS
2008;CE;15750;PT;FRANCISCO ALEXANDRE BARROS FILHO
2008;CE;15776;PRB;JOSÉ GIUVAN PIRES NUNES
2008;CE;15792;PTB;MANOEL FERNANDES MOREIRA FILHO
2008;CE;15814;PMDB;JOSE HELDER MAXIMO DE CARVALHO
2008;CE;15830;PSDB;PEDRO DA SILVA BRITO
2008;CE;15857;PR;ROBERTO SOARES PESSOA
2008;CE;15873;PT;EDIVALDO ASSIS DE JESUS
2008;CE;15881;PSDB;AURINEIDE BEZERRA DE SOUSA PONTES
2008;CE;15890;PSDB;JOÃO MUNIZ SOBRINHO
2008;CE;15911;PTB;EDMUNDO RODRIGUES JUNIOR
2008;CE;15920;PSDB;JOSÉ EDMILSON GOMES
2008;CE;15938;PSDB;JOSÉ EDILSON DA SILVA
2008;CE;15954;PMDB;MARCOS ROBERIO RIBEIRO MONTEIRO
2008;CE;15970;PMDB;JOSE CLAUDIO DIAS DE OLIVEIRA
2008;CE;15989;PSDB;LUIZ CLAUDENILTON PINHEIRO
2008;CE;15997;PP;JOANA D ARC BATISTA CARVALHO
2008;CE;98531;PSB;GILSON JOSÉ DE OLIVEIRA
2008;CE;98558;PR;JOSÉ AFRANIO PINHO PINHEIRO
2008;CE;98574;PMDB;ROSA CÂNDIDA DE  OLIVEIRA XIMENES
2012;CE;13005;PSD;FRANCISCO LINDOMAR FILOMENO OLIVEIRA
2012;CE;13013;PSDB;FRANCISCO JOAQUIM SAMPAIO
2012;CE;13021;PSB;ZARLUL KALIL FILHO
2012;CE;13030;PMDB;ALEXANDRE FERREIRA GOMES DA SILVEIRA
2012;CE;13048;PSB;MARIA MARFISA LOPES AGUIAR
2012;CE;13056;PSB;FRANCISCO VILMAR FÉLIX MARTINS
2012;CE;13064;PRB;MARIA IRALDICE DE ALCANTARA
2012;CE;13072;PSB;JOSE AIRTON DE ARAUJO
2012;CE;13080;PSDB;RAIMUNDO NONATO BARROSO BONFIM
2012;CE;13099;PSB;FRANCISCO ELIESIO FONTELES
2012;CE;13102;PSD;JOSE BARRETO COUTO NETO
2012;CE;13110;PSB;JOAQUIM SOARES NETO
2012;CE;13129;PMDB;ANTONIO PEIXOTO SALDANHA
2012;CE;13137;PRB;JOSÉ IRAN DA SILVA PAULINO
2012;CE;13145;PSB;FRANKLIN VERISSIMO OLIVEIRA
2012;CE;13153;PDT;ANTONIO ROSENO FILHO
2012;CE;13161;PSL;ARGENTINA SAMPAIO PADILHA
2012;CE;13170;PDT;FRANCISCO JOSÉ BARBOSA GOIS
2012;CE;13188;PSDB;MANOEL GOMES DE FARIAS NETO
2012;CE;13196;PSB;ANTONIO FERNANDO FREITAS GUIMARÃES
2012;CE;13200;PSD;MANOEL MARTINS ALVES
2012;CE;13218;PDT;FRANCISCO IVAN SILVÉRIO DA COSTA
2012;CE;13226;PSB;JOSE ARIMATEA LIMA BARROS JUNIOR
2012;CE;13234;PSDB;ANTONIO CLAUDIO PINHEIRO
2012;CE;13242;PSB;KAIO VIRGINIO GURGEL NOGUEIRA
2012;CE;13250;PSD;JOSÉ HUMBERTO GERMANO CORREIA
2012;CE;13269;PRB;FRANCISCO ADELMO NOGUEIRA QUEIROZ DE AQUINO
2012;CE;13277;PSB;JOSE IVAN SANTOS NETO
2012;CE;13285;PT;VALDEMAR ARAUJO DA SILVA FILHO
2012;CE;13293;PMDB;ANTONIO MONTEIRO PEDROSA FILHO
2012;CE;13307;PT;VÂNIA CLEMENTINO LOPES
2012;CE;13315;PT;LUIS SAMUEL FREIRE
2012;CE;13323;PDT;FRANCISCO VALMAR MOTA BERNARDO
2012;CE;13331;PMDB;JOSÉ ADAILTON MACEDO
2012;CE;13340;PT;ANTONIO ALVES MELO
2012;CE;13358;PSD;LAURA CRISTINA FERREIRA ALENCAR
2012;CE;13366;PT;MARIA GIRLEUDA DA SILVA MATIAS ARAUJO
2012;CE;13374;PT;JOSÉ LEITE GONÇALVES CRUZ
2012;CE;13382;PSD;VERIDIANO PEREIRA DE SALES
2012;CE;13390;PDT;FRANCISCO LUIZ TAVARES DE ARAUJO
2012;CE;13404;PTB;TERESINHA MARIA CERQUEIRA LIMA GOMES
2012;CE;13412;PSB;JOÃO BOSCO PINTO SARAIVA
2012;CE;13420;PT;ARISTEU ALVES EDUARDO
2012;CE;13439;PP;MICHELE CARIELLO DE SÁ
2012;CE;13447;PSC;ANTONIO PEREIRA LEITAO
2012;CE;13455;PSB;CARLOS ANTONIO VASCONCELOS CARVALHO
2012;CE;13463;PSD;JOSÉ ANTONIO RODRIGUES MENDES
2012;CE;13471;PR;ALINE CAVALCANTE VIEIRA
2012;CE;13480;PPL;ABEL CERCELINO RANGEL JUNIOR
2012;CE;13498;PSB;GUILHERME SAMPAIO LANDIM
2012;CE;13501;PRB;ADRIANA PINHEIRO BARBOSA
2012;CE;13510;PSB;MONICA GOMES AGUIAR
2012;CE;13536;PSD;MOESIO LOIOLA DE MELO
2012;CE;13552;PT;FRANCISCO CELSO CRISOSTOMO SECUNDINO
2012;CE;13579;PDT;CLAUDIO BEZERRA SARAIVA
2012;CE;13595;PSD;MARIA SIMONE FERNANDES TAVARES
2012;CE;13617;PRB;ANTONIO RUFINO MARTINS
2012;CE;13633;PMDB;JOÃO MARCOS PEREIRA
2012;CE;13650;PPL;JOÃO GILVAN DE OLIVEIRA
2012;CE;13676;PSD;RAIMUNDO NONATO CHAVES DE ARAUJO
2012;CE;13692;PHS;FRANCISCA IVONETE MATEUS PEREIRA
2012;CE;13714;PMDB;RAFAEL RUFINO MELO PAES DE ANDRADE
2012;CE;13730;PRB;WASHINGTON LUIZ DE OLIVEIRA GOIS
2012;CE;13757;PSB;FRANCISCO NILSON ALVES DINIZ
2012;CE;13773;PSD;FRANCISCO CARNEIRO PACHECO NETO
2012;CE;13811;PSD;ERIKA FROTA MONTE COELHO CRISTINO
2012;CE;13838;PC DO B;CARLOS FELIPE SARAIVA BESERRA
2012;CE;13854;PMDB;RONALDO SAMPAIO GOMES DE MATTOS
2012;CE;13870;PC DO B;JOSÉ VANDEVELDER FREITAS FRANCELINO
2012;CE;13919;PMDB;CARLEONE JUNIOR DE ARAUJO
2012;CE;13935;PRB;MARIA EDIENE MONTEIRO DO NASCIMENTO
2012;CE;13951;PR;ROMEU ALDIGUERI DE ARRUDA COELHO
2012;CE;13978;PRB;RAIMUNDO DUCLIEUX DE FREITAS
2012;CE;13994;PT;ADAIL ALBUQUERQUE MELO
2012;CE;14010;PSD;REGIVALDO MELO CAVALCANTE
2012;CE;14036;PR;LUIS EDUARDO VIANA VIEIRA
2012;CE;14052;PSD;MARIA DE FATIMA GOMES MOURÃO
2012;CE;14060;PSD;ELIRIA MARIA FREITAS DE QUEIROZ
2012;CE;14079;PMDB;MARTA ÂNGELA SOBREIRA VANDERLEI
2012;CE;14095;DEM;JOSE JAIME BEZERRA RODRIGUES JUNIOR
2012;CE;14117;PRB;ADERILO ANTUNES ALCANTARA FILHO
2012;CE;14133;PSB;LUIZ VALTERLIN COUTINHO
2012;CE;14150;PSD;WILSON ALVES DE FREITAS
2012;CE;14176;PC DO B;CARLOS SERGIO RUFINO MOREIRA
2012;CE;14192;PSB;RAIMUNDO NONATO DE OLIVEIRA
2012;CE;14214;PT;JOSE JUAREZ DIOGENES TAVARES
2012;CE;14230;PHS;JOSE ELISNALDO MOTA PINTO
2012;CE;14257;PMDB;JOSÉ ORLANDO DE HOLANDA
2012;CE;14273;PTB;CIRO MESQUITA DA SILVA BRAGA
2012;CE;14290;PT;DAGMAURO SOUSA MOREIRA
2012;CE;14311;PDT;LUIS CAVALCANTE DE FREITAS
